country,year,expenditure_usd,currency_basis,source
Papua New Guinea,1980,102910840.29841991,Constant (2024) US$,sipri
Papua New Guinea,1981,94178782.9285773,Constant (2024) US$,sipri
Papua New Guinea,1985,98924063.6549902,Constant (2024) US$,sipri
Papua New Guinea,1986,99496751.16799144,Constant (2024) US$,sipri
Papua New Guinea,1987,101841243.69984135,Constant (2024) US$,sipri
Papua New Guinea,1988,100748752.23711292,Constant (2024) US$,sipri
Papua New Guinea,1989,109496848.07165778,Constant (2024) US$,sipri
Papua New Guinea,1990,147345372.09431496,Constant (2024) US$,sipri
Papua New Guinea,1991,105202402.5046134,Constant (2024) US$,sipri
Papua New Guinea,1992,113739671.92865245,Constant (2024) US$,sipri
Papua New Guinea,1993,128677970.96158637,Constant (2024) US$,sipri
Papua New Guinea,1994,156992016.48354232,Constant (2024) US$,sipri
Papua New Guinea,1995,114766556.7065905,Constant (2024) US$,sipri
Papua New Guinea,1996,147934737.96261284,Constant (2024) US$,sipri
Papua New Guinea,1997,156718945.13973895,Constant (2024) US$,sipri
Papua New Guinea,1998,124358216.72941108,Constant (2024) US$,sipri
Papua New Guinea,1999,96258306.24029815,Constant (2024) US$,sipri
Papua New Guinea,2000,84887427.9546711,Constant (2024) US$,sipri
Papua New Guinea,2001,71020704.3276608,Constant (2024) US$,sipri
Papua New Guinea,2002,49259810.05769141,Constant (2024) US$,sipri
Papua New Guinea,2003,44562531.46224726,Constant (2024) US$,sipri
Papua New Guinea,2004,49897617.19027956,Constant (2024) US$,sipri
Papua New Guinea,2005,58866878.059550546,Constant (2024) US$,sipri
Papua New Guinea,2006,58235117.12786796,Constant (2024) US$,sipri
Papua New Guinea,2007,70252037.2099946,Constant (2024) US$,sipri
Papua New Guinea,2008,57818790.97612013,Constant (2024) US$,sipri
Papua New Guinea,2009,73019943.56113358,Constant (2024) US$,sipri
Papua New Guinea,2010,60520327.238623716,Constant (2024) US$,sipri
Papua New Guinea,2011,69996293.53457214,Constant (2024) US$,sipri
Papua New Guinea,2012,101405249.15253493,Constant (2024) US$,sipri
Papua New Guinea,2013,98876324.01528603,Constant (2024) US$,sipri
Papua New Guinea,2014,110181710.64442484,Constant (2024) US$,sipri
Papua New Guinea,2015,103873812.09855837,Constant (2024) US$,sipri
Papua New Guinea,2016,87264290.46756385,Constant (2024) US$,sipri
Papua New Guinea,2017,86017666.84893392,Constant (2024) US$,sipri
Papua New Guinea,2018,83949369.77779499,Constant (2024) US$,sipri
Papua New Guinea,2019,93684078.915646,Constant (2024) US$,sipri
Papua New Guinea,2020,95324793.22013612,Constant (2024) US$,sipri
Papua New Guinea,2021,84927957.47970113,Constant (2024) US$,sipri
Papua New Guinea,2022,125092643.78702627,Constant (2024) US$,sipri
Papua New Guinea,2023,94721461.88759162,Constant (2024) US$,sipri
Papua New Guinea,2024,91516962.02800432,Constant (2024) US$,sipri
Papua New Guinea,2025,109455757.72394234,Constant (2024) US$,sipri
Paraguay,1960,51400638.52933115,Constant (2024) US$,sipri
Paraguay,1961,44997959.87197974,Constant (2024) US$,sipri
Paraguay,1962,51093163.54457525,Constant (2024) US$,sipri
Paraguay,1963,55679002.0660922,Constant (2024) US$,sipri
Paraguay,1964,58543977.10506654,Constant (2024) US$,sipri
Paraguay,1965,67074518.38201551,Constant (2024) US$,sipri
Paraguay,1966,75859045.07578008,Constant (2024) US$,sipri
Paraguay,1967,82259006.2695317,Constant (2024) US$,sipri
Paraguay,1968,90892788.61141542,Constant (2024) US$,sipri
Paraguay,1969,95502718.89578603,Constant (2024) US$,sipri
Paraguay,1970,104208890.08712995,Constant (2024) US$,sipri
Paraguay,1971,106658315.38885565,Constant (2024) US$,sipri
Paraguay,1972,135831706.8891047,Constant (2024) US$,sipri
Paraguay,1973,129037476.91838203,Constant (2024) US$,sipri
Paraguay,1974,104764883.79883134,Constant (2024) US$,sipri
Paraguay,1975,135849295.56812662,Constant (2024) US$,sipri
Paraguay,1976,139804985.94941923,Constant (2024) US$,sipri
Paraguay,1977,151703963.84014118,Constant (2024) US$,sipri
Paraguay,1978,171767752.31439543,Constant (2024) US$,sipri
Paraguay,1979,122473486.8811466,Constant (2024) US$,sipri
Paraguay,1980,140634303.75649074,Constant (2024) US$,sipri
Paraguay,1981,183871628.12898767,Constant (2024) US$,sipri
Paraguay,1982,275780570.28960866,Constant (2024) US$,sipri
Paraguay,1983,258541703.81273115,Constant (2024) US$,sipri
Paraguay,1984,268079790.2568824,Constant (2024) US$,sipri
Paraguay,1985,299023405.0327211,Constant (2024) US$,sipri
Paraguay,1986,303454757.1067744,Constant (2024) US$,sipri
Paraguay,1987,246737879.43473682,Constant (2024) US$,sipri
Paraguay,1988,307149207.75675017,Constant (2024) US$,sipri
Paraguay,1989,256620606.8467889,Constant (2024) US$,sipri
Paraguay,1990,248943618.75115,Constant (2024) US$,sipri
Paraguay,1991,380205661.6114023,Constant (2024) US$,sipri
Paraguay,1992,320613901.1244252,Constant (2024) US$,sipri
Paraguay,1993,293732698.9327332,Constant (2024) US$,sipri
Paraguay,1994,271371030.52230054,Constant (2024) US$,sipri
Paraguay,1995,316706809.5884751,Constant (2024) US$,sipri
Paraguay,1996,295044480.28425324,Constant (2024) US$,sipri
Paraguay,1997,242901179.1094953,Constant (2024) US$,sipri
Paraguay,1998,225992465.1765622,Constant (2024) US$,sipri
Paraguay,1999,202687407.10377502,Constant (2024) US$,sipri
Paraguay,2000,196636525.49378142,Constant (2024) US$,sipri
Paraguay,2001,178783921.39089885,Constant (2024) US$,sipri
Paraguay,2002,172422095.8856758,Constant (2024) US$,sipri
Paraguay,2003,154143898.78609145,Constant (2024) US$,sipri
Paraguay,2004,182749443.32628042,Constant (2024) US$,sipri
Paraguay,2005,162268083.57409006,Constant (2024) US$,sipri
Paraguay,2006,185779295.13858163,Constant (2024) US$,sipri
Paraguay,2007,190639470.7696241,Constant (2024) US$,sipri
Paraguay,2008,190572007.94768557,Constant (2024) US$,sipri
Paraguay,2009,211809375.73406094,Constant (2024) US$,sipri
Paraguay,2010,234402488.33626735,Constant (2024) US$,sipri
Paraguay,2011,267059075.887611,Constant (2024) US$,sipri
Paraguay,2012,306090525.7583284,Constant (2024) US$,sipri
Paraguay,2013,336694991.0222778,Constant (2024) US$,sipri
Paraguay,2014,355292959.8036173,Constant (2024) US$,sipri
Paraguay,2015,389920817.73149735,Constant (2024) US$,sipri
Paraguay,2016,362359317.0968513,Constant (2024) US$,sipri
Paraguay,2017,351542889.733247,Constant (2024) US$,sipri
Paraguay,2018,383073061.1129795,Constant (2024) US$,sipri
Paraguay,2019,387715284.285119,Constant (2024) US$,sipri
Paraguay,2020,407494203.9175749,Constant (2024) US$,sipri
Paraguay,2021,391982403.7578587,Constant (2024) US$,sipri
Paraguay,2022,366728231.3746209,Constant (2024) US$,sipri
Paraguay,2023,398009764.930751,Constant (2024) US$,sipri
Paraguay,2024,413826923.4475506,Constant (2024) US$,sipri
Paraguay,2025,405758646.40887123,Constant (2024) US$,sipri
Peru,1949,896989636.9524682,Constant (2024) US$,sipri
Peru,1950,974092573.4243709,Constant (2024) US$,sipri
Peru,1951,1123072300.2063277,Constant (2024) US$,sipri
Peru,1952,1070156929.7778594,Constant (2024) US$,sipri
Peru,1953,1105250347.2314446,Constant (2024) US$,sipri
Peru,1954,1129330381.9617238,Constant (2024) US$,sipri
Peru,1955,1261382775.4964573,Constant (2024) US$,sipri
Peru,1956,1427458114.590803,Constant (2024) US$,sipri
Peru,1957,1387894770.0978956,Constant (2024) US$,sipri
Peru,1958,1396955308.2162752,Constant (2024) US$,sipri
Peru,1959,1366277194.0713727,Constant (2024) US$,sipri
Peru,1960,1427820851.272586,Constant (2024) US$,sipri
Peru,1961,1700166344.64895,Constant (2024) US$,sipri
Peru,1962,1679190338.1502028,Constant (2024) US$,sipri
Peru,1963,2321279273.3190327,Constant (2024) US$,sipri
Peru,1964,2616479660.270681,Constant (2024) US$,sipri
Peru,1965,2477703874.8802233,Constant (2024) US$,sipri
Peru,1966,2487471327.690137,Constant (2024) US$,sipri
Peru,1967,4298589198.605273,Constant (2024) US$,sipri
Peru,1968,2142309893.5629764,Constant (2024) US$,sipri
Peru,1969,2297391400.2118073,Constant (2024) US$,sipri
Peru,1970,3699851728.1406016,Constant (2024) US$,sipri
Peru,1971,3928454004.452964,Constant (2024) US$,sipri
Peru,1972,4096556587.5537324,Constant (2024) US$,sipri
Peru,1973,4930413463.318205,Constant (2024) US$,sipri
Peru,1974,5264925252.498244,Constant (2024) US$,sipri
Peru,1975,6945079476.79046,Constant (2024) US$,sipri
Peru,1976,7867902765.921976,Constant (2024) US$,sipri
Peru,1977,11411413248.462275,Constant (2024) US$,sipri
Peru,1978,8651907103.064465,Constant (2024) US$,sipri
Peru,1979,5839065948.50089,Constant (2024) US$,sipri
Peru,1980,8592396492.017515,Constant (2024) US$,sipri
Peru,1981,7507601707.879286,Constant (2024) US$,sipri
Peru,1982,9619800951.995043,Constant (2024) US$,sipri
Peru,1983,7773325984.272201,Constant (2024) US$,sipri
Peru,1984,5657071060.589164,Constant (2024) US$,sipri
Peru,1985,6805756976.282121,Constant (2024) US$,sipri
Peru,1986,6323016295.252056,Constant (2024) US$,sipri
Peru,1987,6889783994.322917,Constant (2024) US$,sipri
Peru,1988,3479363029.8599524,Constant (2024) US$,sipri
Peru,1989,2410224290.1208663,Constant (2024) US$,sipri
Peru,1990,2017985651.307211,Constant (2024) US$,sipri
Peru,1991,1462121682.1959035,Constant (2024) US$,sipri
Peru,1992,1761767951.0599484,Constant (2024) US$,sipri
Peru,1993,2001128944.2440202,Constant (2024) US$,sipri
Peru,1994,2073849095.3402915,Constant (2024) US$,sipri
Peru,1995,2436962071.3663783,Constant (2024) US$,sipri
Peru,1996,2350195894.4670224,Constant (2024) US$,sipri
Peru,1997,1984371951.1322374,Constant (2024) US$,sipri
Peru,1998,1971109109.2588198,Constant (2024) US$,sipri
Peru,1999,1911560070.3344216,Constant (2024) US$,sipri
Peru,2000,1746790336.9881973,Constant (2024) US$,sipri
Peru,2001,1706519975.882197,Constant (2024) US$,sipri
Peru,2002,1585868142.2668045,Constant (2024) US$,sipri
Peru,2003,1628409906.3429549,Constant (2024) US$,sipri
Peru,2004,1594641273.7108834,Constant (2024) US$,sipri
Peru,2005,1977129202.2380695,Constant (2024) US$,sipri
Peru,2006,2066371548.1483345,Constant (2024) US$,sipri
Peru,2007,2002198127.2805967,Constant (2024) US$,sipri
Peru,2008,1996541039.9368608,Constant (2024) US$,sipri
Peru,2009,2455497493.6688404,Constant (2024) US$,sipri
Peru,2010,2674342679.9567275,Constant (2024) US$,sipri
Peru,2011,2726111962.379577,Constant (2024) US$,sipri
Peru,2012,3057752648.0901556,Constant (2024) US$,sipri
Peru,2013,3525153279.018738,Constant (2024) US$,sipri
Peru,2014,3486646864.4849057,Constant (2024) US$,sipri
Peru,2015,3893553010.766038,Constant (2024) US$,sipri
Peru,2016,3051885686.3924694,Constant (2024) US$,sipri
Peru,2017,3012680198.220438,Constant (2024) US$,sipri
Peru,2018,2967774122.1294427,Constant (2024) US$,sipri
Peru,2019,3063904836.8117948,Constant (2024) US$,sipri
Peru,2020,3030007058.06535,Constant (2024) US$,sipri
Peru,2021,3206756094.8841925,Constant (2024) US$,sipri
Peru,2022,3105351582.9669046,Constant (2024) US$,sipri
Peru,2023,3365802143.9382625,Constant (2024) US$,sipri
Peru,2024,2543287408.394404,Constant (2024) US$,sipri
Peru,2025,2427284917.7063637,Constant (2024) US$,sipri
Philippines,1958,599917314.8281082,Constant (2024) US$,sipri
Philippines,1959,619633774.501728,Constant (2024) US$,sipri
Philippines,1960,615898588.7872728,Constant (2024) US$,sipri
Philippines,1961,631737949.6665075,Constant (2024) US$,sipri
Philippines,1962,709659747.9445894,Constant (2024) US$,sipri
Philippines,1963,801235539.8507581,Constant (2024) US$,sipri
Philippines,1964,735604639.8311454,Constant (2024) US$,sipri
Philippines,1965,713295318.7750964,Constant (2024) US$,sipri
Philippines,1966,794810321.776877,Constant (2024) US$,sipri
Philippines,1967,883636527.9142948,Constant (2024) US$,sipri
Philippines,1968,1025671574.0990899,Constant (2024) US$,sipri
Philippines,1969,1237378963.045956,Constant (2024) US$,sipri
Philippines,1970,1341989361.3429205,Constant (2024) US$,sipri
Philippines,1971,1252703186.0683389,Constant (2024) US$,sipri
Philippines,1972,1461799872.0694156,Constant (2024) US$,sipri
Philippines,1973,1947856084.3550591,Constant (2024) US$,sipri
Philippines,1974,2525579470.3693104,Constant (2024) US$,sipri
Philippines,1976,3254410060.1437016,Constant (2024) US$,sipri
Philippines,1977,3109956820.1446867,Constant (2024) US$,sipri
Philippines,1978,2379690513.7654324,Constant (2024) US$,sipri
Philippines,1979,2847019230.79469,Constant (2024) US$,sipri
Philippines,1980,2466517242.488861,Constant (2024) US$,sipri
Philippines,1981,2562579074.2886496,Constant (2024) US$,sipri
Philippines,1982,2468141928.838258,Constant (2024) US$,sipri
Philippines,1983,2421247710.207464,Constant (2024) US$,sipri
Philippines,1984,1552929218.7523074,Constant (2024) US$,sipri
Philippines,1985,1668151997.8352995,Constant (2024) US$,sipri
Philippines,1986,1760783944.8829026,Constant (2024) US$,sipri
Philippines,1987,1875445634.2761474,Constant (2024) US$,sipri
Philippines,1988,2412292153.179784,Constant (2024) US$,sipri
Philippines,1989,2270129352.358097,Constant (2024) US$,sipri
Philippines,1990,2255149005.578423,Constant (2024) US$,sipri
Philippines,1991,2051401228.4301126,Constant (2024) US$,sipri
Philippines,1992,2070897122.2515407,Constant (2024) US$,sipri
Philippines,1993,2242885715.619893,Constant (2024) US$,sipri
Philippines,1994,2349029229.2447286,Constant (2024) US$,sipri
Philippines,1995,2614139668.431439,Constant (2024) US$,sipri
Philippines,1996,2740639974.4382763,Constant (2024) US$,sipri
Philippines,1997,2447558360.578722,Constant (2024) US$,sipri
Philippines,1998,2417056001.387446,Constant (2024) US$,sipri
Philippines,1999,2386350918.659917,Constant (2024) US$,sipri
Philippines,2000,2521300931.8925476,Constant (2024) US$,sipri
Philippines,2001,2378110541.9179153,Constant (2024) US$,sipri
Philippines,2002,2503619523.897671,Constant (2024) US$,sipri
Philippines,2003,2789934186.9548287,Constant (2024) US$,sipri
Philippines,2004,2628808432.964935,Constant (2024) US$,sipri
Philippines,2005,2678603907.2035494,Constant (2024) US$,sipri
Philippines,2006,2769687208.8750134,Constant (2024) US$,sipri
Philippines,2007,3033778545.0065513,Constant (2024) US$,sipri
Philippines,2008,3034233388.672924,Constant (2024) US$,sipri
Philippines,2009,2917937525.565983,Constant (2024) US$,sipri
Philippines,2010,3065162447.914707,Constant (2024) US$,sipri
Philippines,2011,3113981292.201973,Constant (2024) US$,sipri
Philippines,2012,3161927589.8435755,Constant (2024) US$,sipri
Philippines,2013,3609453941.038373,Constant (2024) US$,sipri
Philippines,2014,3348522007.3612742,Constant (2024) US$,sipri
Philippines,2015,3664419814.694536,Constant (2024) US$,sipri
Philippines,2016,3772724110.10103,Constant (2024) US$,sipri
Philippines,2017,4483027274.132737,Constant (2024) US$,sipri
Philippines,2018,4761790074.586898,Constant (2024) US$,sipri
Philippines,2019,4747439785.876086,Constant (2024) US$,sipri
Philippines,2020,4889779723.726296,Constant (2024) US$,sipri
Philippines,2021,5517163900.1985,Constant (2024) US$,sipri
Philippines,2022,5536057823.4489355,Constant (2024) US$,sipri
Philippines,2023,5153553759.979595,Constant (2024) US$,sipri
Philippines,2024,5493422960.788397,Constant (2024) US$,sipri
Philippines,2025,6299694350.337197,Constant (2024) US$,sipri
Poland,1970,6534996721.538268,Constant (2024) US$,sipri
Poland,1971,6975702670.025461,Constant (2024) US$,sipri
Poland,1972,7020546718.048957,Constant (2024) US$,sipri
Poland,1973,7480520787.195216,Constant (2024) US$,sipri
Poland,1974,7558447505.334026,Constant (2024) US$,sipri
Poland,1975,8051340150.179061,Constant (2024) US$,sipri
Poland,1976,8375227291.981297,Constant (2024) US$,sipri
Poland,1977,8910356676.02877,Constant (2024) US$,sipri
Poland,1978,8542589915.132953,Constant (2024) US$,sipri
Poland,1979,8582440005.261682,Constant (2024) US$,sipri
Poland,1980,8104682802.106002,Constant (2024) US$,sipri
Poland,1981,8192670872.911532,Constant (2024) US$,sipri
Poland,1982,9033033247.60229,Constant (2024) US$,sipri
Poland,1983,8035135712.320406,Constant (2024) US$,sipri
Poland,1984,9075877003.016996,Constant (2024) US$,sipri
Poland,1985,9784558421.521257,Constant (2024) US$,sipri
Poland,1986,10154142759.463308,Constant (2024) US$,sipri
Poland,1987,9869344587.441011,Constant (2024) US$,sipri
Poland,1988,10203988527.311916,Constant (2024) US$,sipri
Poland,1989,8290743185.5338545,Constant (2024) US$,sipri
Poland,1990,8612208832.650013,Constant (2024) US$,sipri
Poland,1991,6064106518.637245,Constant (2024) US$,sipri
Poland,1992,5875470224.544451,Constant (2024) US$,sipri
Poland,1993,6439140044.038025,Constant (2024) US$,sipri
Poland,1994,6428400596.196988,Constant (2024) US$,sipri
Poland,1995,6468593171.802765,Constant (2024) US$,sipri
Poland,1996,6807132562.34224,Constant (2024) US$,sipri
Poland,1997,7459445164.561639,Constant (2024) US$,sipri
Poland,1998,7746897810.74561,Constant (2024) US$,sipri
Poland,1999,7627374095.454803,Constant (2024) US$,sipri
Poland,2000,7413673672.304657,Constant (2024) US$,sipri
Poland,2001,7645562302.00914,Constant (2024) US$,sipri
Poland,2002,7776907119.050725,Constant (2024) US$,sipri
Poland,2003,8092061122.896544,Constant (2024) US$,sipri
Poland,2004,8476045922.086102,Constant (2024) US$,sipri
Poland,2005,9053846216.918034,Constant (2024) US$,sipri
Poland,2006,9624694983.624632,Constant (2024) US$,sipri
Poland,2007,10872314157.00522,Constant (2024) US$,sipri
Poland,2008,9889113302.257656,Constant (2024) US$,sipri
Poland,2009,10430981162.294704,Constant (2024) US$,sipri
Poland,2010,10928905099.390076,Constant (2024) US$,sipri
Poland,2011,11081729981.444775,Constant (2024) US$,sipri
Poland,2012,11178581708.201714,Constant (2024) US$,sipri
Poland,2013,11088070185.162876,Constant (2024) US$,sipri
Poland,2014,12336045696.801054,Constant (2024) US$,sipri
Poland,2015,14680596397.481585,Constant (2024) US$,sipri
Poland,2016,13867437806.554056,Constant (2024) US$,sipri
Poland,2017,14180760097.290049,Constant (2024) US$,sipri
Poland,2018,16062144211.178032,Constant (2024) US$,sipri
Poland,2019,16332619435.293148,Constant (2024) US$,sipri
Poland,2020,18691619581.06226,Constant (2024) US$,sipri
Poland,2021,19634295441.05729,Constant (2024) US$,sipri
Poland,2022,19877365738.364807,Constant (2024) US$,sipri
Poland,2023,28998081896.23385,Constant (2024) US$,sipri
Poland,2024,34459549418.66553,Constant (2024) US$,sipri
Poland,2025,42528140957.16988,Constant (2024) US$,sipri
Portugal,1949,650049704.1875076,Constant (2024) US$,sipri
Portugal,1950,699316960.0615107,Constant (2024) US$,sipri
Portugal,1951,726412416.7148021,Constant (2024) US$,sipri
Portugal,1952,793419551.3161724,Constant (2024) US$,sipri
Portugal,1953,918282852.555546,Constant (2024) US$,sipri
Portugal,1954,965370671.7536086,Constant (2024) US$,sipri
Portugal,1955,1032778217.5835825,Constant (2024) US$,sipri
Portugal,1956,1025249665.6202663,Constant (2024) US$,sipri
Portugal,1957,1052996253.4604708,Constant (2024) US$,sipri
Portugal,1958,1076722589.7741122,Constant (2024) US$,sipri
Portugal,1959,1208722776.099625,Constant (2024) US$,sipri
Portugal,1960,1257478211.2168012,Constant (2024) US$,sipri
Portugal,1961,2015930869.5687895,Constant (2024) US$,sipri
Portugal,1962,2291594676.5026813,Constant (2024) US$,sipri
Portugal,1963,2238343916.6981363,Constant (2024) US$,sipri
Portugal,1964,2439981608.9851646,Constant (2024) US$,sipri
Portugal,1965,2441422705.423706,Constant (2024) US$,sipri
Portugal,1966,2572446538.8446617,Constant (2024) US$,sipri
Portugal,1967,3157191257.7532587,Constant (2024) US$,sipri
Portugal,1968,3323684398.9177833,Constant (2024) US$,sipri
Portugal,1969,3119798319.7016397,Constant (2024) US$,sipri
Portugal,1970,3471541522.3108306,Constant (2024) US$,sipri
Portugal,1971,3786076734.5626793,Constant (2024) US$,sipri
Portugal,1972,3793694033.271098,Constant (2024) US$,sipri
Portugal,1973,3585557391.740564,Constant (2024) US$,sipri
Portugal,1974,4203574960.495748,Constant (2024) US$,sipri
Portugal,1975,2766628344.3771453,Constant (2024) US$,sipri
Portugal,1976,2215838138.4980235,Constant (2024) US$,sipri
Portugal,1977,2041296739.4776251,Constant (2024) US$,sipri
Portugal,1978,2061860228.2020814,Constant (2024) US$,sipri
Portugal,1979,2095476550.6098952,Constant (2024) US$,sipri
Portugal,1980,2271622931.073971,Constant (2024) US$,sipri
Portugal,1981,2261426387.2165155,Constant (2024) US$,sipri
Portugal,1982,2264970770.980328,Constant (2024) US$,sipri
Portugal,1983,2177744320.494752,Constant (2024) US$,sipri
Portugal,1984,2026651382.1929367,Constant (2024) US$,sipri
Portugal,1985,2050452738.3243158,Constant (2024) US$,sipri
Portugal,1986,2305933733.224482,Constant (2024) US$,sipri
Portugal,1987,2399769092.923003,Constant (2024) US$,sipri
Portugal,1988,2664810249.6936564,Constant (2024) US$,sipri
Portugal,1989,2796977579.389126,Constant (2024) US$,sipri
Portugal,1990,2875400029.425336,Constant (2024) US$,sipri
Portugal,1991,2963903828.0366282,Constant (2024) US$,sipri
Portugal,1992,3043468478.2371974,Constant (2024) US$,sipri
Portugal,1993,2946305875.00141,Constant (2024) US$,sipri
Portugal,1994,2866222515.4917603,Constant (2024) US$,sipri
Portugal,1995,3078210244.667369,Constant (2024) US$,sipri
Portugal,1996,2969487571.5967884,Constant (2024) US$,sipri
Portugal,1997,3028999363.4280033,Constant (2024) US$,sipri
Portugal,1998,2966314516.864874,Constant (2024) US$,sipri
Portugal,1999,3120342584.8347726,Constant (2024) US$,sipri
Portugal,2000,3213359780.2146454,Constant (2024) US$,sipri
Portugal,2001,3343268625.3830094,Constant (2024) US$,sipri
Portugal,2002,3434520028.770428,Constant (2024) US$,sipri
Portugal,2003,3336728381.8359885,Constant (2024) US$,sipri
Portugal,2004,3569399890.9724197,Constant (2024) US$,sipri
Portugal,2005,3846074711.2516975,Constant (2024) US$,sipri
Portugal,2006,3710964450.0813017,Constant (2024) US$,sipri
Portugal,2007,3483766555.29563,Constant (2024) US$,sipri
Portugal,2008,3561584811.343834,Constant (2024) US$,sipri
Portugal,2009,3846234245.703343,Constant (2024) US$,sipri
Portugal,2010,4013705580.6196003,Constant (2024) US$,sipri
Portugal,2011,3724573183.7854285,Constant (2024) US$,sipri
Portugal,2012,4027089148.5907803,Constant (2024) US$,sipri
Portugal,2013,3748295628.839855,Constant (2024) US$,sipri
Portugal,2014,3395436284.704944,Constant (2024) US$,sipri
Portugal,2015,3686534312.256354,Constant (2024) US$,sipri
Portugal,2016,3791839444.141236,Constant (2024) US$,sipri
Portugal,2017,3650576267.511328,Constant (2024) US$,sipri
Portugal,2018,3607816192.710364,Constant (2024) US$,sipri
Portugal,2019,3723675969.0247445,Constant (2024) US$,sipri
Portugal,2020,3646484561.627889,Constant (2024) US$,sipri
Portugal,2021,4091562755.662305,Constant (2024) US$,sipri
Portugal,2022,3830670667.1712627,Constant (2024) US$,sipri
Portugal,2023,3620909605.1775107,Constant (2024) US$,sipri
Portugal,2024,4524133883.281254,Constant (2024) US$,sipri
Portugal,2025,5504815968.604753,Constant (2024) US$,sipri
Qatar,1980,2346950565.971027,Constant (2024) US$,sipri
Qatar,1981,3698050310.1583695,Constant (2024) US$,sipri
Qatar,1982,4845061293.816501,Constant (2024) US$,sipri
Qatar,1983,2909245391.257324,Constant (2024) US$,sipri
Qatar,1984,2781037423.761671,Constant (2024) US$,sipri
Qatar,1985,4768822811.091231,Constant (2024) US$,sipri
Qatar,1987,2609015385.7941604,Constant (2024) US$,sipri
Qatar,1988,2831835228.3024826,Constant (2024) US$,sipri
Qatar,1989,2367245442.4120345,Constant (2024) US$,sipri
Qatar,1990,2142073631.8454728,Constant (2024) US$,sipri
Qatar,1991,2323414173.788729,Constant (2024) US$,sipri
Qatar,2002,1548606174.5019634,Constant (2024) US$,sipri
Qatar,2003,1561328348.1861987,Constant (2024) US$,sipri
Qatar,2004,1439097196.7094893,Constant (2024) US$,sipri
Qatar,2005,1519675560.000358,Constant (2024) US$,sipri
Qatar,2006,1631749972.2349954,Constant (2024) US$,sipri
Qatar,2007,2102629350.0501037,Constant (2024) US$,sipri
Qatar,2008,2711138063.2579975,Constant (2024) US$,sipri
Qatar,2009,2395802707.987976,Constant (2024) US$,sipri
Qatar,2010,2365127853.774319,Constant (2024) US$,sipri
Qatar,2021,12700009048.421362,Constant (2024) US$,sipri
Qatar,2022,16079949595.694513,Constant (2024) US$,sipri
Romania,1980,5287726471.943477,Constant (2024) US$,sipri
Romania,1981,5338270916.160584,Constant (2024) US$,sipri
Romania,1982,4808202257.576053,Constant (2024) US$,sipri
Romania,1983,4944283453.545187,Constant (2024) US$,sipri
Romania,1984,5041484307.808854,Constant (2024) US$,sipri
Romania,1985,11385460062.750843,Constant (2024) US$,sipri
Romania,1986,12078826156.498333,Constant (2024) US$,sipri
Romania,1987,9893541294.845621,Constant (2024) US$,sipri
Romania,1988,10778815848.435194,Constant (2024) US$,sipri
Romania,1989,11478661272.556679,Constant (2024) US$,sipri
Romania,1990,5055717688.182589,Constant (2024) US$,sipri
Romania,1991,5243856026.893185,Constant (2024) US$,sipri
Romania,1992,4102019267.66817,Constant (2024) US$,sipri
Romania,1993,2476323541.5143647,Constant (2024) US$,sipri
Romania,1994,2953002381.171108,Constant (2024) US$,sipri
Romania,1995,2879320777.4041553,Constant (2024) US$,sipri
Romania,1996,2798189131.611636,Constant (2024) US$,sipri
Romania,1997,3137438487.0166755,Constant (2024) US$,sipri
Romania,1998,2849517259.154084,Constant (2024) US$,sipri
Romania,1999,2571624997.769096,Constant (2024) US$,sipri
Romania,2000,2447818795.0469093,Constant (2024) US$,sipri
Romania,2001,2567171926.4662595,Constant (2024) US$,sipri
Romania,2002,2553325049.6284647,Constant (2024) US$,sipri
Romania,2003,2633768349.5465994,Constant (2024) US$,sipri
Romania,2004,2832254913.602251,Constant (2024) US$,sipri
Romania,2005,2995137393.2733593,Constant (2024) US$,sipri
Romania,2006,3087657095.2428694,Constant (2024) US$,sipri
Romania,2007,2960928832.1463294,Constant (2024) US$,sipri
Romania,2008,3263279745.5622835,Constant (2024) US$,sipri
Romania,2009,2774730948.2892094,Constant (2024) US$,sipri
Romania,2010,2555514816.5065875,Constant (2024) US$,sipri
Romania,2011,2643575991.932024,Constant (2024) US$,sipri
Romania,2012,2571634332.5768867,Constant (2024) US$,sipri
Romania,2013,2767604341.0151863,Constant (2024) US$,sipri
Romania,2014,3024351312.2556567,Constant (2024) US$,sipri
Romania,2015,3488891057.4203043,Constant (2024) US$,sipri
Romania,2016,3681100024.8600864,Constant (2024) US$,sipri
Romania,2017,4994717904.652899,Constant (2024) US$,sipri
Romania,2018,5555056360.0592785,Constant (2024) US$,sipri
Romania,2019,6080813432.021926,Constant (2024) US$,sipri
Romania,2020,6504460649.029589,Constant (2024) US$,sipri
Romania,2021,6362625789.644692,Constant (2024) US$,sipri
Romania,2022,6172008960.514878,Constant (2024) US$,sipri
Romania,2023,5915662568.196607,Constant (2024) US$,sipri
Romania,2024,8315372278.25047,Constant (2024) US$,sipri
Romania,2025,8805836225.933592,Constant (2024) US$,sipri
Russia,1992,47459481060.54603,Constant (2024) US$,sipri
Russia,1993,41487957891.65497,Constant (2024) US$,sipri
Russia,1994,39220330124.4207,Constant (2024) US$,sipri
Russia,1995,25805440647.828068,Constant (2024) US$,sipri
Russia,1996,24366317027.217304,Constant (2024) US$,sipri
